file, line number,spanish prep found,index of spanish prep,code,original Spanish,original English,Column1
yellowstone.txt,10445,de,,SO,MaÒana dar·s una rueda de prensa y vas a dimitir de tu cargo.,Tomorrow you will call a press conference and you will resign from office.,
yellowstone.txt,10451,para,,RE,øTe ha quedado bien clarito Jamie? Vas a dimitir o imprimirÈ unas fotos para el sheriff.,Do you fucking understand me Jamie? You will resign or I'm printing photos for the sheriff.,
yellowstone.txt,10452,a,,XXXX,¬øTe ha quedado bien clarito Jamie? Vas a dimitir o imprimir√© unas fotos para el sheriff.,Do you fucking understand me Jamie? You will resign or I'm printing photos for the sheriff.,
yellowstone.txt,10591,en,,SS,øCu·ntos cad·veres ha tirado tu padre en el mismo sitio?,How many bodies has your father put in the same spot?,
yellowstone.txt,10677,a,,MO,øCrees que escogÌ una salida en la frontera con Wyoming a puto voleo?,Did you think I just picked a turnout on the Wyoming border at fucking random?,
yellowstone.txt,10691,en,,SS,øCrees que escogÌ una salida en la frontera con Wyoming a puto voleo?,Did you think I just picked a turnout on the Wyoming border at fucking random?,
yellowstone.txt,10692,con,,CO,øCrees que escogÌ una salida en la frontera con Wyoming a puto voleo?,Did you think I just picked a turnout on the Wyoming border at fucking random?,
yellowstone.txt,10716,en,,SS,En el fondo de ese caÒÛn hay un siglo de secretos familiares.,There's a century's worth of our family's secrets down at the bottom of that canyon.,
yellowstone.txt,10720,de,,POS,En el fondo de ese caÒÛn hay un siglo de secretos familiares.,There's a century's worth of our family's secrets down at the bottom of that canyon.,
yellowstone.txt,10720,de,,POS,En el fondo de ese caÒÛn hay un siglo de secretos familiares.,There's a century's worth of our family's secrets down at the bottom of that canyon.,
yellowstone.txt,10741,en,,TO,øQuieres ver lo que tardarÌan en quitarnos el rancho?,You want to see how fast they take the ranch from us then?,
yellowstone.txt,10752,a,,ID,A toda puta hostia asÌ de r·pido.,It'll straighten your fucking hair that's how fast.,
yellowstone.txt,10770,de,,MO,A toda puta hostia asÌ de r·pido.,It'll straighten your fucking hair that's how fast.,
yellowstone.txt,10827,a,,RE,Pregunta a tu marido dÛnde est· la estaciÛn de tren y cu·ntas veces ha ido allÌ.,Ask your husband. Where the train station is and how many times he's been there.,
yellowstone.txt,10845,de,,,Pregunta a tu marido dÛnde est· la estaciÛn de tren y cu·ntas veces ha ido allÌ.,Ask your husband. Where the train station is and how many times he's been there.,
yellowstone.txt,10850,por,,IN,øQuieres saber cu·l es el verdadero precio por proteger el rancho?,You want to know the real price for protecting the ranch?,
yellowstone.txt,10901,para,,RE,Si el objetivo es proteger el rancho para las generaciones futuras y t˙ en eso no aportas nada rentabilizar el rancho es la ˙nica opciÛn.,If the goal is protecting the ranch from future generations of which you have none then monetizing the ranch is the only option.,
yellowstone.txt,10916,en,,TO,Si el objetivo es proteger el rancho para las generaciones futuras y t˙ en eso no aportas nada rentabilizar el rancho es la ˙nica opciÛn.,If the goal is protecting the ranch from future generations of which you have none then monetizing the ranch is the only option.,
yellowstone.txt,11002,a,,MO,øVes alguna soluciÛn a largo plazo?,You see any long term plays there?,
yellowstone.txt,11070,de,,,Y no eres capaz de convencerle.,And you can't convince him.,
yellowstone.txt,11120,de,,POS,Y alg˙n dÌa ser· de sus hijos.,To their children some day.,
yellowstone.txt,11151,para,,,La mayor amenaza para el rancho es nuestro padre.,The greatest threat to that ranch is our father.,
yellowstone.txt,11295,de,,,øDisfrutas de tu marioneta?,You enjoying your marionette?,
yellowstone.txt,11320,de,,POS,Cada centÌmetro de Èl.,Every inch of him.,
yellowstone.txt,11445,de,,,La guerra acaba de comenzar.,War is just beginning.,
yellowstone.txt,11466,en,,SS,Nos acaba de llegar esta informaciÛn. Guardianes de Lobos el grupo ecologista que financia los estudios de manadas de lobos en el parque ha emitido un comunicado de prensa asegurando que han recuperado radiocollares de la manada de lobos Prospect Peak y dicen que los datos indican que lobos pudieron haber muerto en el Rancho Yellowstone del gobernador John Dutton que bordea el parque.,And this just in. Wolf Watch the environmental group that funds the radio collar studies of wolf packs in the park has just issued a press release claiming that they have recovered radio collars from the Prospect Peak wolf pack and they say that the data indicates that the wolves could have been killed on Governor John Dutton's Yellowstone Ranch which borders the park.,
yellowstone.txt,11470,de,,SO,Nos acaba de llegar esta informaciÛn. Guardianes de Lobos el grupo ecologista que financia los estudios de manadas de lobos en el parque ha emitido un comunicado de prensa asegurando que han recuperado radiocollares de la manada de lobos Prospect Peak y dicen que los datos indican que lobos pudieron haber muerto en el Rancho Yellowstone del gobernador John Dutton que bordea el parque.,And this just in. Wolf Watch the environmental group that funds the radio collar studies of wolf packs in the park has just issued a press release claiming that they have recovered radio collars from the Prospect Peak wolf pack and they say that the data indicates that the wolves could have been killed on Governor John Dutton's Yellowstone Ranch which borders the park.,
yellowstone.txt,11475,por,,SO,De momento no hay ning˙n comentario por parte del gobernador.,So far no comment from the Governor's Office.,
yellowstone.txt,11495,de,,SO,De momento no hay ning˙n comentario por parte del gobernador.,So far no comment from the Governor's Office.,
yellowstone.txt,11514,sobre,,RS,Siempre llueve sobre mojado øno?,When it rains it pours huh?,
yellowstone.txt,11566,en,,SS,Y nada indica que murieran en su rancho.,And nothing indicated they were killed on your ranch.,
yellowstone.txt,11620,de,,,Es una campaÒa de prensa negativa Clara.,It's a hit piece Clara.,
yellowstone.txt,11641,en,,IS,Huelen sangre en el agua.,They smell blood in the water.,
yellowstone.txt,11702,a,,DE,Quiz·s deberÌas llevarlos a la estaciÛn de tren.,Maybe you should take them to the train station.,
yellowstone.txt,11720,de,,SP,Quiz·s deberÌas llevarlos a la estaciÛn de tren.,Maybe you should take them to the train station.,
yellowstone.txt,11752,a,,MO,øMe dej·is un momento a solas con mi hija?,Could I have a moment with my daughter?,
yellowstone.txt,11767,con,,COA,øMe dej·is un momento a solas con mi hija?,Could I have a moment with my daughter?,
yellowstone.txt,11820,de,,MO,No seguirÈ de pie.,No I'll stand.,
yellowstone.txt,11901,para,,RE,Es un vertedero para todo el que nos haya atacado.,It's the trash can for everyone who's attacked us.,
yellowstone.txt,11941,en,,SS,Es una zona muerta jurisdiccional en un condado con una poblaciÛn de cero habitantes.,It lays in a jurisdictional dead zone in a county with a population of exactly zero.,
yellowstone.txt,11942,con,,POS,Es una zona muerta jurisdiccional en un condado con una poblaciÛn de cero habitantes.,It lays in a jurisdictional dead zone in a county with a population of exactly zero.,
yellowstone.txt,11945,de,,,Es una zona muerta jurisdiccional en un condado con una poblaciÛn de cero habitantes.,It lays in a jurisdictional dead zone in a county with a population of exactly zero.,
yellowstone.txt,11950,por,,CA,Y por tanto sin un jurado popular y sin un juzgado al que acudir.,Hence no jury of your peers and no court for a change in venue.,
yellowstone.txt,11968,sin,,AD,Y por tanto sin un jurado popular y sin un juzgado al que acudir.,Hence no jury of your peers and no court for a change in venue.,
yellowstone.txt,11971,al,,IN,Y por tanto sin un jurado popular y sin un juzgado al que acudir.,Hence no jury of your peers and no court for a change in venue.,
yellowstone.txt,11974,sin,,AD,Y por tanto sin un jurado popular y sin un juzgado al que acudir.,Hence no jury of your peers and no court for a change in venue.,
yellowstone.txt,11975,por,,ID,øPor quÈ te sorprende tanto?,Why are you so surprised?,
yellowstone.txt,12016,en,,SS,øDÛnde crees que acabaron los hombres que te atacaron en tu despacho y que atacaron nuestro rancho?,Where did you think the men who attacked you in your office and attacked our ranch went?,
yellowstone.txt,12045,de,,,øTe indigna que hayamos encontrado una manera de eludir las consecuencias de defendernos?,You're shocked we found a way to circumvent the consequences of defending ourselves?,
yellowstone.txt,12127,a,,ID,Y a no ser que quieras renunciar a 120 aÒos de nuestra familia sangrando sobre esas tierras seguiremos haciÈndolo.,And unless we're willing to walk away from one hundred and twenty years of our family bleeding into this ground we always will.,???
yellowstone.txt,12127,a,,AD,Y a no ser que quieras renunciar a 120 aÒos de nuestra familia sangrando sobre esas tierras seguiremos haciÈndolo.,And unless we're willing to walk away from one hundred and twenty years of our family bleeding into this ground we always will.,
yellowstone.txt,12139,sobre,,RS,Y a no ser que quieras renunciar a 120 aÒos de nuestra familia sangrando sobre esas tierras seguiremos haciÈndolo.,And unless we're willing to walk away from one hundred and twenty years of our family bleeding into this ground we always will.,
yellowstone.txt,12145,de,,MO,Y a no ser que quieras renunciar a 120 aÒos de nuestra familia sangrando sobre esas tierras seguiremos haciÈndolo.,And unless we're willing to walk away from one hundred and twenty years of our family bleeding into this ground we always will.,
yellowstone.txt,12202,a,,XXXX,Vale voy a repet√≠rtelo pap√°.,Okay I'm going to repeat that Dad.,
yellowstone.txt,12276,para,,PU,Utilizar· todo lo que sabe para destruirte.,He will use everything that he knows to destroy you.,
yellowstone.txt,12351,para,,RE,Si hay un sitio para nuestros enemigos en el que nadie sabe que acaban pap· y del que jam·s regresan... Entonces creo que es el lugar perfecto para Jamie.,If there is a place our enemies go and nobody ever knows they went Dad and they will never come back... then I think that's the place for Jamie.,
yellowstone.txt,12366,en,,SS,Si hay un sitio para nuestros enemigos en el que nadie sabe que acaban pap· y del que jam·s regresan... Entonces creo que es el lugar perfecto para Jamie.,If there is a place our enemies go and nobody ever knows they went Dad and they will never come back... then I think that's the place for Jamie.,
yellowstone.txt,12555,bajo,,RS,Cuando cen·bamos me clavaba un tenedor bajo la mesa.,She used to stab me under the dinner table with a fork.,
yellowstone.txt,12575,por,,CA,Sin ning˙n motivo solo por diversiÛn.,No reason just for the fun of it.,
yellowstone.txt,12593,sin,,AD,Sin ning˙n motivo solo por diversiÛn.,No reason just for the fun of it.,
yellowstone.txt,12599,sin,,AD,Sin ning˙n motivo solo por diversiÛn.,No reason just for the fun of it.,
yellowstone.txt,12616,en,,MO,En realidad tambiÈn lo ha hecho de adulta.,Actually she's done it as an adult.,
yellowstone.txt,12620,de,,MO,En realidad tambiÈn lo ha hecho de adulta.,Actually she's done it as an adult.,
yellowstone.txt,12795,de,,MO,øDe verdad lo crees?,You really think so?,
yellowstone.txt,12866,en,,TO,øHay alg˙n grupo... con experiencia en tratar con este tipo de situaciones?,is there a group that has experience with this kind of situation?,
yellowstone.txt,12867,con,,ME,øHay alg˙n grupo... con experiencia en tratar con este tipo de situaciones?,is there a group that has experience with this kind of situation?,
yellowstone.txt,12870,de,,SP,øHay alg˙n grupo... con experiencia en tratar con este tipo de situaciones?,is there a group that has experience with this kind of situation?,
yellowstone.txt,12902,a,,MO,Eso es jugar a la defensiva.,That's playing defense.,
yellowstone.txt,12946,al,,MO,øY si quisiera jugar... al ataque?,What if I want to play... offense?,
yellowstone.txt,12991,en,,SS,Conozco una en Nueva York y otra en Virginia.,There's one in New York and there's one in Virginia.,
yellowstone.txt,12991,en,,SS,Conozco una en Nueva York y otra en Virginia.,There's one in New York and there's one in Virginia.,
yellowstone.txt,13095,de,,SP,Har·n que parezca un... infarto o un accidente de coche.,It will look like a... heart attack or a car accident.,
yellowstone.txt,13101,para,,PU,Quiz·s podrÌa ir a verles... Para ver cÛmo solucionarÌan esto.,Perhaps I could meet with them and see how they would handle this.,
yellowstone.txt,13102,a,,XXXX,Quiz·s podrÌa ir a verles... Para ver cÛmo solucionarÌan esto.,Perhaps I could meet with them and see how they would handle this.,
yellowstone.txt,13152,a,,XXXX,T˙ dime lo que quieres... y yo irÈ a verles.,You tell me what you want and I will meet with them.,
yellowstone.txt,13175,por,,IS,Mira si vas a ir a por ella podrÌas...,See if you're going to go after her you just might...,
yellowstone.txt,13177,a,,DE,Mira si vas a ir a por ella podrÌas...,See if you're going to go after her you just might...,
yellowstone.txt,13391,en,,SS,Tienes una sonrisa tan amplia en el careto que parece que has pasado la noche en brazos de una chica.,You got a big old shit-eating grin on your face like you spent the night in some girl's arms.,
yellowstone.txt,13395,de,,POS,Tienes una sonrisa tan amplia en el careto que parece que has pasado la noche en brazos de una chica.,You got a big old shit-eating grin on your face like you spent the night in some girl's arms.,
yellowstone.txt,13552,a,,DE,Un par de camiones m·s y podremos irnos a casa.,Just a couple more trucks and we can go home.,
yellowstone.txt,13570,de,,MO,Un par de camiones m·s y podremos irnos a casa.,Just a couple more trucks and we can go home.,
yellowstone.txt,13575,por,,IS,A la vuelta øpodemos pasar por el Campamento Este?,Can we stop by the East Camp on the way home?,
yellowstone.txt,13577,a,,IS,A la vuelta øpodemos pasar por el Campamento Este?,Can we stop by the East Camp on the way home?,
yellowstone.txt,13645,de,,TO,Tu padre me hablÛ de Èl.,Your father told me.,
yellowstone.txt,13691,en,,SS,Si ayudas mientras los vaqueros est·n fuera y Èl en Helena.,If you'd help out while the cowboys are gone and he's in Helena.,
yellowstone.txt,13752,a,,DE,No quiero volver a una casa alquilada y mirar una cuna vacÌa.,I don't want to go back to a rented house and stare at a nursery that isn't filled.,
yellowstone.txt,13827,a,,DE,Volver a empezar e intentarlo otra vez øsabes?,Start over and try again you know?,
yellowstone.txt,13902,a,,DE,VolverÌamos a vivir con todo esto.,We'd be living under this again.,
yellowstone.txt,13917,con,,CO,VolverÌamos a vivir con todo esto.,We'd be living under this again.,
yellowstone.txt,13942,con,,CO,Bueno de todas formas ya vivo con todo esto.,Well I live under it anyway.,
yellowstone.txt,13945,de,,,Bueno de todas formas ya vivo con todo esto.,Well I live under it anyway.,
yellowstone.txt,13952,a,,MO,El Campamento Este a duras penas es una casa cariÒo.,East Camp is not much of a house baby.,
yellowstone.txt,14002,a,,,En mi visiÛn la elecciÛn a la que me enfrentaba... era entre este sitio y t˙.,In my vision the choice that I saw was between this place and you.,???
yellowstone.txt,14015,entre,,RS,En mi visiÛn la elecciÛn a la que me enfrentaba... era entre este sitio y t˙.,In my vision the choice that I saw was between this place and you.,
yellowstone.txt,14016,en,,ST,En mi visiÛn la elecciÛn a la que me enfrentaba... era entre este sitio y t˙.,In my vision the choice that I saw was between this place and you.,
yellowstone.txt,14041,en,,ST,øSalÌa en tu visiÛn el Campamento Este?,Was East Camp in your vision?,
yellowstone.txt,14077,a,,XXXX,Vale pues iremos a echar un vistazo.,Okay we'll take a look at it then.,
outerrange.txt,52,a,,PU,Aprende a hacerlo y ser·s bienvenida.,When you learn how to serve then you're welcome here anytime.,
outerrange.txt,102,a,,TD,Si te pasa algo tal vez no puedas volver a tu Època.,If something happens you might never get back to your time.,
outerrange.txt,127,a,,DE,Conozco a un Royal. Intenta ser buen hombre no como tu padre. Donde vengo esos tipos van a la c·rcel.,I know someone named Royal tries to be a good man. Men like your father where I come from they jail men like him.,
outerrange.txt,177,a,,RE,Ten presente esto: cuando mueras le dar·s una alegrÌa a tu familia.,Know this the day you die your family will rejoice.,
outerrange.txt,466,en,,SS,øQuÈ hacÌas en el agujero?,What were you doing in that hole?,
outerrange.txt,527,a,,MO,Est·s sangrando a mares.,You're bleeding somethin' awful.,
outerrange.txt,552,a,,XXXX,Se te va a infectar.,Looks like it's gettin' infected.,
outerrange.txt,641,en,,SS,øQuÈ hacÌas en el agujero?,What were you doing in that hole?,
outerrange.txt,691,en,,SS,øQuÈ hacÌas t˙ en ella?,What were you doing on it?,
outerrange.txt,702,a,,XXXX,Joy te vas a poner bien.,Joy you're gonna be okay.,
outerrange.txt,745,de,,SP,Te darÈ un poco de agua øvale?,I'm gonna get you some water. Okay?,
outerrange.txt,891,en,,ID,¬°Me cago en todo!,Goddamn it.,
outerrange.txt,902,a,,ID,A la de una.,Going once.,
outerrange.txt,920,de,,ID,A la de una.,Going once.,
outerrange.txt,952,a,,ID,A la de dos.,Going twice.,
outerrange.txt,970,de,,ID,A la de dos.,Going twice.,
outerrange.txt,1095,de,,POS,¬°Ese jarrÛn es de mi madre!,Grandmother's vase that's my grandmother's vase!,
outerrange.txt,1127,a,,XXXX,¬øQui√©n iba a decir que todo esto ser√≠a tan valioso?,Who knew all of this would be worth so much?,
outerrange.txt,1175,por,,IN,El rancho es para Dawn Rivers por 500 000 dÛlares.,The Abbott ranch is sold to Dawn Rivers for $500000.,
outerrange.txt,1176,para,,RE,El rancho es para Dawn Rivers por 500 000 dÛlares.,The Abbott ranch is sold to Dawn Rivers for $500000.,
outerrange.txt,1377,a,,MO,Estabas gritando a pleno pulmÛn.,You were screaming your lungs out.,
outerrange.txt,1420,de,,SP,Te traerÈ un vaso de agua.,I'll get you a glass of water.,
outerrange.txt,2000,por,,ID,Por favor.,Please.,
outerrange.txt,2220,de,,POS,Soy el hijo de Earl Chinlund Jess.,Earl Chinlund's son Jess. Oh.,
outerrange.txt,2317,con,,POS,Con artritis ya sabe pero bien.,Arthritis and the like but good.,
outerrange.txt,2345,de,,SO,Dale recuerdos de mi parte.,Well you give him my best.,
outerrange.txt,2425,por,,TO,Lamento por lo que est· pasando.,I'm sorry about all your troubles.,
outerrange.txt,2470,de,,AMBIG,Lo de Perry y su nieta.,Perry. Granddaughter.,
outerrange.txt,2595,de,,SP,Uno de tus agentes est· fuera.,One of your officers is outside.,
outerrange.txt,2641,en,,SS,Hay otro en el coche.,Another one behind the wheel.,
outerrange.txt,2877,a,,DE,LlÈvame a la reserva.,Take me to the res.,
outerrange.txt,2902,a,,DE,øA Wind River?,To Wind River?,
outerrange.txt,2926,para,,RE,øNo tienen controles para los de fuera?,Don't they have checkpoints for outsiders?,
outerrange.txt,2945,de,,RS,øNo tienen controles para los de fuera?,Don't they have checkpoints for outsiders?,
outerrange.txt,2950,por,,CA,Por eso mismo.,Exactly.,
outerrange.txt,3001,para,,PU,Tendr·n un montÛn de preguntas y no estoy lista para responder.,They're gonna have a lot of questions for both of us. I'm not ready to answer anything right now.,
outerrange.txt,3020,de,,MO,Tendr·n un montÛn de preguntas y no estoy lista para responder.,They're gonna have a lot of questions for both of us. I'm not ready to answer anything right now.,
outerrange.txt,3025,por,,ID,No tienes por quÈ pasar esto sola.,You don't have to go through this on your own.,
outerrange.txt,3066,en,,IT,Nunca me he sentido tan impotente en toda mi vida.,I've... I've never felt this helpless in my life.,
outerrange.txt,3100,por,,IS,Pasar por esto sola no te hace m·s fuerte.,It doesn't make you any stronger going through this alone.,
outerrange.txt,3216,en,,MO,El tÌo estaba allÌ en pelota picada.,Dude's standing there ass naked.,
outerrange.txt,3243,sin,,AD,No es coÒa. Sin gayumbos ni nada.,No joke no chonies nothing.,
outerrange.txt,3249,sin,,AD,No es coÒa. Sin gayumbos ni nada.,No joke no chonies nothing.,
outerrange.txt,3253,desde,,SO,Hablaba sobre la Època que pasÛ con los ancianos y que estaba aquÌ desde el 72.,Talking about his time walkin' with the elders. He's here from 1972.,
outerrange.txt,3264,sobre,,TO,Hablaba sobre la Època que pasÛ con los ancianos y que estaba aquÌ desde el 72.,Talking about his time walkin' with the elders. He's here from 1972.,
outerrange.txt,3267,con,,COA,Hablaba sobre la Època que pasÛ con los ancianos y que estaba aquÌ desde el 72.,Talking about his time walkin' with the elders. He's here from 1972.,
outerrange.txt,3303,desde,,SO,øDesde 1972?,1972?,
outerrange.txt,3427,a,,AMBIG,A ver la historia fluye.,I mean story's moving along.,
outerrange.txt,3641,en,,SS,Las manos en el volante. Las llaves...,Hands on the steering wheel.,
outerrange.txt,3721,al,,DE,Me lleva al centro mÈdico.,He's taking me to IHS.,
outerrange.txt,3820,de,,,Dan oc˙pate de ellos.,Dan host our friends.,
outerrange.txt,3877,a,,RS,El centro mÈdico est· a varios kilÛmetros.,IHS is a few more miles out.,
outerrange.txt,3920,de,,MO,De acuerdo.,Alright.,
outerrange.txt,3995,de,,,No tem·is. Nada hay oculto que no haya de ser manifestado.,Fear not for nothing is covered that will not be revealed. Nothing hidden that will not be known.,
outerrange.txt,4041,en,,TO,Si te da miedo entrar replantÈate tu fe en Dios.,If you're scared to go in there you need to rethink God.,
outerrange.txt,4100,por,,ID,No se lo deje a Dios. øPor quÈ no hace algo?,Instead of putting it all on God why don't you take some responsibility for yourself?,
outerrange.txt,4102,a,,RE,No se lo deje a Dios. øPor quÈ no hace algo?,Instead of putting it all on God why don't you take some responsibility for yourself?,
outerrange.txt,4166,en,,RE,Que desperdicia su vida confiando en una fe falsa e ilusoria.,And they'll waste their entire lives under this false deception and delusion of faith.,
outerrange.txt,4226,para,,TD,Necesita 500 000 dÛlares. Si no perder· el rancho para siempre.,She needs $500000 or she's gonna lose her ranch. She's gonna lose it forever.,
outerrange.txt,4404,ante,,RS,øLos ricachones del pueblo no responden ante Dios?,This is a town full of old money.,
outerrange.txt,4425,por,,CA,Mi congregaciÛn lo darÌa todo por ayudar a Cecilia pero no tenemos tanto.,My congregation would do anything... to help Cecilia but we do not have that.,
outerrange.txt,4502,a,,SO,Les est·s pidiendo dinero a los feligreses un dinero que no tienen cuando tu familia es rica.,You're asking the people of this church for money money they don't have while your family is rich.,
outerrange.txt,4525,por,,ID,øPor quÈ?,Why?,
outerrange.txt,4570,de,,MO,Porque quiero que veas cÛmo es esta gente. CÛmo es de verdad.,Because I want you to see what these people are really like who they actually are.,
outerrange.txt,4592,con,,ME,Predica con el ejemplo pues.,Well be the example you want them to be.,
outerrange.txt,4602,a,,SO,PÌdele dinero a tu familia.,Call. Ask your family for money.,
outerrange.txt,4695,de,,,El n˙mero al que ha llamado est· apagado o dado de baja.,You have reached a number that has been disconnected or is no longer in service.,
outerrange.txt,4696,al,,ID,El n˙mero al que ha llamado est· apagado o dado de baja.,You have reached a number that has been disconnected or is no longer in service.,
outerrange.txt,4795,de,,,El n˙mero al que ha llamado est· apagado o dado de baja.,You have reached a number that has been disconnected or is no longer in service.,
outerrange.txt,4796,al,,ID,El n˙mero al que ha llamado est· apagado o dado de baja.,You have reached a number that has been disconnected or is no longer in service.,
outerrange.txt,4800,por,,CA,Guardaos de los falsos profetas que promulgan milagros cuando sin ser consciente se te reprende por tu vanidad. SÈ quiÈn eres en realidad: una filÛsofa de baratillo. Una charlatana mojigata que no vende m·s que humo.,Beware of false prophets kicking and screaming for miracles while you're unknowingly being rebuked for your vanity 'cause I see you for who you really are and that's a dime-store philosopher sanctimonious huckster with nothing worth buying.,
outerrange.txt,4816,en,,MO,Guardaos de los falsos profetas que promulgan milagros cuando sin ser consciente se te reprende por tu vanidad. SÈ quiÈn eres en realidad: una filÛsofa de baratillo. Una charlatana mojigata que no vende m·s que humo.,Beware of false prophets kicking and screaming for miracles while you're unknowingly being rebuked for your vanity 'cause I see you for who you really are and that's a dime-store philosopher sanctimonious huckster with nothing worth buying.,
outerrange.txt,4818,sin,,AD,Guardaos de los falsos profetas que promulgan milagros cuando sin ser consciente se te reprende por tu vanidad. SÈ quiÈn eres en realidad: una filÛsofa de baratillo. Una charlatana mojigata que no vende m·s que humo.,Beware of false prophets kicking and screaming for miracles while you're unknowingly being rebuked for your vanity 'cause I see you for who you really are and that's a dime-store philosopher sanctimonious huckster with nothing worth buying.,
outerrange.txt,4820,de,,DE LOS FALSOS,Guardaos de los falsos profetas que promulgan milagros cuando sin ser consciente se te reprende por tu vanidad. SÈ quiÈn eres en realidad: una filÛsofa de baratillo. Una charlatana mojigata que no vende m·s que humo.,Beware of false prophets kicking and screaming for miracles while you're unknowingly being rebuked for your vanity 'cause I see you for who you really are and that's a dime-store philosopher sanctimonious huckster with nothing worth buying.,
outerrange.txt,4820,de,,SP,Guardaos de los falsos profetas que promulgan milagros cuando sin ser consciente se te reprende por tu vanidad. SÈ quiÈn eres en realidad: una filÛsofa de baratillo. Una charlatana mojigata que no vende m·s que humo.,Beware of false prophets kicking and screaming for miracles while you're unknowingly being rebuked for your vanity 'cause I see you for who you really are and that's a dime-store philosopher sanctimonious huckster with nothing worth buying.,
outerrange.txt,4824,sin,,AD,Guardaos de los falsos profetas que promulgan milagros cuando sin ser consciente se te reprende por tu vanidad. SÈ quiÈn eres en realidad: una filÛsofa de baratillo. Una charlatana mojigata que no vende m·s que humo.,Beware of false prophets kicking and screaming for miracles while you're unknowingly being rebuked for your vanity 'cause I see you for who you really are and that's a dime-store philosopher sanctimonious huckster with nothing worth buying.,
outerrange.txt,4870,de,,MO,Pastor øse las est· dando de moralmente superior?,Pastor you're taking the high road?,
outerrange.txt,5141,en,,TO,Cuando crees en algo no te para nada. SÌ.,When you believe in something nothing's gonna change your mind.,
outerrange.txt,5220,de,,,Lo habÌa olvidado y acabas de record·rmelo.,But I had forgotten. You just reminded me.,
outerrange.txt,5320,de,,MO,De verdad.,No I am.,
outerrange.txt,5342,con,,POS,Solo conozco a una persona con tanta rabia.,Well... You know there's only one person I know who can get that angry.,
outerrange.txt,5641,en,,MO,øQuÈ quieres saber en realidad?,What's your real question?,
outerrange.txt,5677,a,,RE,Pongamos que le he hecho daÒo a su prima. øSerÌa lÛgico traerla aquÌ despuÈs?,You know let's say I did something bad to your cousin would it make a lot of sense that I would bring her here after?,
outerrange.txt,5846,al,,DE,Te lo repito: ve al grano.,Again get to what you're asking.,
outerrange.txt,5876,para,,PU,Solo para traerla aquÌ.,Only to get her here.,
outerrange.txt,5970,de,,,No me las quiero dar de listillo.,Look I'm not trying to be an asshole.,
outerrange.txt,5977,a,,XXXX,Es que no vas a creer nada de lo que te cuente.,Just don't think you're gonna believe anything I tell you.,
outerrange.txt,5995,de,,SP,Es que no vas a creer nada de lo que te cuente.,Just don't think you're gonna believe anything I tell you.,
outerrange.txt,6102,a,,XXXX,Voy a ver c√≥mo est√° Joy.,Uh I'm gonna go check on Joy.,
outerrange.txt,6170,de,,POS,Soy Chinlund ayudante de la sheriff del condado de Amelia.,I'm Deputy Jess Chinlund. Amelia County Sheriff's Department.,
outerrange.txt,6291,en,,SS,Tengo una corazonada. Nuestra jefa est· en su jurisdicciÛn.,I got this feeling that I can't shake that our boss is uh in your jurisdiction right now.,
outerrange.txt,6370,de,,POS,Bueno ayudante de la sheriff...,Well Deputy Sheriff...,
outerrange.txt,6391,en,,SS,Tendr· que esperar en su coche.,you're just gonna have to wait in your car.,
outerrange.txt,6695,de,,MO,De acuerdo.,Fine.,
outerrange.txt,6702,a,,IS,AcabÈ en tus pastos del oeste porque viajÈ a travÈs del agujero.,I ended up in your West Pasture 'cause I time traveled through that hole.,
outerrange.txt,6716,en,,SS,AcabÈ en tus pastos del oeste porque viajÈ a travÈs del agujero.,I ended up in your West Pasture 'cause I time traveled through that hole.,
outerrange.txt,6745,de,,,Mejor nos dejamos de gilipolleces.,Figured I'd cut through all the bullshit.,
outerrange.txt,6807,durante,,IS,VivÌ en la dÈcada de 1880 durante cuatro aÒos.,I lived in the 1880s for four years.,
outerrange.txt,6816,en,,IT,VivÌ en la dÈcada de 1880 durante cuatro aÒos.,I lived in the 1880s for four years.,
outerrange.txt,6820,de,,SP,VivÌ en la dÈcada de 1880 durante cuatro aÒos.,I lived in the 1880s for four years.,
outerrange.txt,6842,con,,COM,ConocÌ a los shoshones. CacÈ con ellos. Hice amistades. Me aceptaron.,Met Shoshone hunted with them made friends... was accepted by them.,
outerrange.txt,6866,en,,IT,En esa Època conocÌ a un chiquillo llamado Royal que me salvÛ la vida.,While I was there I met a boy named Royal... who saved my life.,
outerrange.txt,6900,por,,ID,øPor quÈ lo crees?,What makes you think that?,
outerrange.txt,6941,en,,IT,Te digo que he viajado en el tiempo y ni pestaÒeas.,I just told you I traveled through time and you didn't even flinch.,
outerrange.txt,6976,para,,PU,El chaval disparÛ a su padre. Para salvarme.,That boy shot his father... to save me.,
outerrange.txt,6977,a,,DE,El chaval disparÛ a su padre. Para salvarme.,That boy shot his father... to save me.,
outerrange.txt,7001,para,,PU,øPara salvarte?,To save you?,
outerrange.txt,7100,por,,MO,Siempre creÌ que habÌa disparado a mi padre por accidente en una cacerÌa.,I always believed that I shot my father in a hunting accident.,
outerrange.txt,7102,a,,DE,Siempre creÌ que habÌa disparado a mi padre por accidente en una cacerÌa.,I always believed that I shot my father in a hunting accident.,
outerrange.txt,7116,en,,SS,Siempre creÌ que habÌa disparado a mi padre por accidente en una cacerÌa.,I always believed that I shot my father in a hunting accident.,
